Type;Utility Action;Utility Premise;Proof;Applied Action;attr;my_gain;highest_gain;subset_size;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(menopause = premeno) = no-recurrence-events;CREATE LEAF FOR menopause = premeno;irradiat;0.0229871889792326;0.146535423317819;12;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(menopause = ge40) = DISTINCT;ITERATE FURTHER ON menopause = ge40;irradiat;0.0229871889792326;0.146535423317819;12;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.0229871889792326;0.146535423317819;7;
INFER;Calculate Attribute Gain; ; ;;age;0.399533068875698;0;7;
INFER;Select best attribute; ; ;;age;0.399533068875698;0.399533068875698;7;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0.0760098536627829;0.399533068875698;7;
INFER;Calculate Attribute Gain; ; ;;node-caps;0.169584429670439;0.399533068875698;7;
INFER;Calculate Attribute Gain; ; ;;breast;0.0617433579328007;0.399533068875698;7;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0.399533068875698;7;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.399533068875698;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0;0.399533068875698;7;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.399533068875698;CREATE NODE FOR age;irradiat;0;0.399533068875698;7;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 30-39) = 0;NOTHING TO DO FOR age = 30-39;irradiat;0;0.399533068875698;7;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 40-49) = recurrence-events;CREATE LEAF FOR age = 40-49;irradiat;0;0.399533068875698;7;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 60-69) = no-recurrence-events;CREATE LEAF FOR age = 60-69;irradiat;0;0.399533068875698;7;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(age = 50-59) = DISTINCT;ITERATE FURTHER ON age = 50-59;irradiat;0;0.399533068875698;7;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.399533068875698;4;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0.122556248918266;0;4;
INFER;Select best attribute; ; ;;inv-nodes;0.122556248918266;0.122556248918266;4;
INFER;Calculate Attribute Gain; ; ;;node-caps;0.311278124459133;0.122556248918266;4;
INFER;Select best attribute; ; ;;node-caps;0.311278124459133;0.311278124459133;4;
INFER;Calculate Attribute Gain; ; ;;breast;0.811278124459133;0.311278124459133;4;
INFER;Select best attribute; ; ;;breast;0.811278124459133;0.811278124459133;4;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0.811278124459133;4;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(breast) = 0.811278124459133;REMOVE breast FROM SPLIT CONSIDERATION;irradiat;0;0.811278124459133;4;
DECIDE;Add New Node;Highest gain has been determined.;gain(breast) = 0.811278124459133;CREATE NODE FOR breast;irradiat;0;0.811278124459133;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast = left) = recurrence-events;CREATE LEAF FOR breast = left;irradiat;0;0.811278124459133;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast = right) = no-recurrence-events;CREATE LEAF FOR breast = right;irradiat;0;0.811278124459133;4;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;breast  considered fully.;MOVE UP TO VALUE. Back to 50-59;irradiat;0;0.811278124459133;4;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;age = 50-59 considered fully.;MOVE UP TO ATTRIBUTE. Back to ge40;irradiat;0;0.811278124459133;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0;0.811278124459133;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;0;0.811278124459133;4;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to ge40;irradiat;0;0.811278124459133;4;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;menopause = ge40 considered fully.;MOVE UP TO ATTRIBUTE. Back to left_up;irradiat;0;0.811278124459133;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(menopause = lt40) = 0;NOTHING TO DO FOR menopause = lt40;irradiat;0;0.811278124459133;4;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;menopause  considered fully.;MOVE UP TO VALUE. Back to left_up;irradiat;0;0.811278124459133;4;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast-quad = left_up considered fully.;MOVE UP TO ATTRIBUTE. Back to 20-24;irradiat;0;0.811278124459133;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = right_low) = no-recurrence-events;CREATE LEAF FOR breast-quad = right_low;irradiat;0;0.811278124459133;4;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(breast-quad = central) = DISTINCT;ITERATE FURTHER ON breast-quad = central;irradiat;0;0.811278124459133;4;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.811278124459133;3;
INFER;Calculate Attribute Gain; ; ;;age;0.91829583405449;0;3;
INFER;Select best attribute; ; ;;age;0.91829583405449;0.91829583405449;3;
INFER;Calculate Attribute Gain; ; ;;menopause;0.91829583405449;0.91829583405449;3;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0.251629167387823;0.91829583405449;3;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.91829583405449;3;
INFER;Calculate Attribute Gain; ; ;;breast;0.251629167387823;0.91829583405449;3;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0.91829583405449;3;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.91829583405449;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0;0.91829583405449;3;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.91829583405449;CREATE NODE FOR age;irradiat;0;0.91829583405449;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 30-39) = no-recurrence-events;CREATE LEAF FOR age = 30-39;irradiat;0;0.91829583405449;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 40-49) = no-recurrence-events;CREATE LEAF FOR age = 40-49;irradiat;0;0.91829583405449;3;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 60-69) = 0;NOTHING TO DO FOR age = 60-69;irradiat;0;0.91829583405449;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 50-59) = recurrence-events;CREATE LEAF FOR age = 50-59;irradiat;0;0.91829583405449;3;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0;0.91829583405449;3;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;0;0.91829583405449;3;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to central;irradiat;0;0.91829583405449;3;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast-quad = central considered fully.;MOVE UP TO ATTRIBUTE. Back to 20-24;irradiat;0;0.91829583405449;3;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;breast-quad  considered fully.;MOVE UP TO VALUE. Back to 20-24;irradiat;0;0.91829583405449;3;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;tumor-size = 20-24 considered fully.;MOVE UP TO ATTRIBUTE. Back to 2;irradiat;0;0.91829583405449;3;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(tumor-size = 15-19) = DISTINCT;ITERATE FURTHER ON tumor-size = 15-19;irradiat;0;0.91829583405449;3;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.91829583405449;15;
INFER;Calculate Attribute Gain; ; ;;age;0.157062209881153;0;15;
INFER;Select best attribute; ; ;;age;0.157062209881153;0.157062209881153;15;
INFER;Calculate Attribute Gain; ; ;;menopause;0.242859308401349;0.157062209881153;15;
INFER;Select best attribute; ; ;;menopause;0.242859308401349;0.242859308401349;15;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.242859308401349;15;
INFER;Calculate Attribute Gain; ; ;;node-caps;0.0142815798760664;0.242859308401349;15;
INFER;Calculate Attribute Gain; ; ;;breast;0.133827840174701;0.242859308401349;15;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.0602676369906852;0.242859308401349;15;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.0297116044979767;0.242859308401349;15;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(menopause) = 0.242859308401349;REMOVE menopause FROM SPLIT CONSIDERATION;irradiat;0.0297116044979767;0.242859308401349;15;
DECIDE;Add New Node;Highest gain has been determined.;gain(menopause) = 0.242859308401349;CREATE NODE FOR menopause;irradiat;0.0297116044979767;0.242859308401349;15;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(menopause = premeno) = DISTINCT;ITERATE FURTHER ON menopause = premeno;irradiat;0.0297116044979767;0.242859308401349;15;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.0297116044979767;0.242859308401349;5;
INFER;Calculate Attribute Gain; ; ;;age;0.0199730940219749;0;5;
INFER;Select best attribute; ; ;;age;0.0199730940219749;0.0199730940219749;5;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.0199730940219749;5;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.0199730940219749;5;
INFER;Calculate Attribute Gain; ; ;;breast;0.419973094021975;0.0199730940219749;5;
INFER;Select best attribute; ; ;;breast;0.419973094021975;0.419973094021975;5;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.419973094021975;0.419973094021975;5;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0.419973094021975;5;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(breast) = 0.419973094021975;REMOVE breast FROM SPLIT CONSIDERATION;irradiat;0;0.419973094021975;5;
DECIDE;Add New Node;Highest gain has been determined.;gain(breast) = 0.419973094021975;CREATE NODE FOR breast;irradiat;0;0.419973094021975;5;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(breast = left) = DISTINCT;ITERATE FURTHER ON breast = left;irradiat;0;0.419973094021975;5;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.419973094021975;3;
INFER;Calculate Attribute Gain; ; ;;age;0.251629167387823;0;3;
INFER;Select best attribute; ; ;;age;0.251629167387823;0.251629167387823;3;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.251629167387823;3;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.251629167387823;3;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.251629167387823;0.251629167387823;3;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0.251629167387823;3;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.251629167387823;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0;0.251629167387823;3;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.251629167387823;CREATE NODE FOR age;irradiat;0;0.251629167387823;3;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 30-39) = 0;NOTHING TO DO FOR age = 30-39;irradiat;0;0.251629167387823;3;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(age = 40-49) = DISTINCT;ITERATE FURTHER ON age = 40-49;irradiat;0;0.251629167387823;3;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.251629167387823;2;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0;2;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0;2;
INFER;Calculate Attribute Gain; ; ;;breast-quad;1;0;2;
INFER;Select best attribute; ; ;;breast-quad;1;1;2;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;1;2;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(breast-quad) = 1;REMOVE breast-quad FROM SPLIT CONSIDERATION;irradiat;0;1;2;
DECIDE;Add New Node;Highest gain has been determined.;gain(breast-quad) = 1;CREATE NODE FOR breast-quad;irradiat;0;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = left_low) = no-recurrence-events;CREATE LEAF FOR breast-quad = left_low;irradiat;0;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(breast-quad = right_up) = 0;NOTHING TO DO FOR breast-quad = right_up;irradiat;0;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = left_up) = recurrence-events;CREATE LEAF FOR breast-quad = left_up;irradiat;0;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(breast-quad = right_low) = 0;NOTHING TO DO FOR breast-quad = right_low;irradiat;0;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(breast-quad = central) = 0;NOTHING TO DO FOR breast-quad = central;irradiat;0;1;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;breast-quad  considered fully.;MOVE UP TO VALUE. Back to 40-49;irradiat;0;1;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;age = 40-49 considered fully.;MOVE UP TO ATTRIBUTE. Back to left;irradiat;0;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 60-69) = 0;NOTHING TO DO FOR age = 60-69;irradiat;0;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 50-59) = recurrence-events;CREATE LEAF FOR age = 50-59;irradiat;0;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;0;1;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to left;irradiat;0;1;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast = left considered fully.;MOVE UP TO ATTRIBUTE. Back to premeno;irradiat;0;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast = right) = no-recurrence-events;CREATE LEAF FOR breast = right;irradiat;0;1;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;breast  considered fully.;MOVE UP TO VALUE. Back to premeno;irradiat;0;1;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;menopause = premeno considered fully.;MOVE UP TO ATTRIBUTE. Back to 15-19;irradiat;0;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(menopause = ge40) = no-recurrence-events;CREATE LEAF FOR menopause = ge40;irradiat;0;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(menopause = lt40) = no-recurrence-events;CREATE LEAF FOR menopause = lt40;irradiat;0;1;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;menopause  considered fully.;MOVE UP TO VALUE. Back to 15-19;irradiat;0;1;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;tumor-size = 15-19 considered fully.;MOVE UP TO ATTRIBUTE. Back to 2;irradiat;0;1;2;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(tumor-size = 0-4) = DISTINCT;ITERATE FURTHER ON tumor-size = 0-4;irradiat;0;1;2;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;1;4;
INFER;Calculate Attribute Gain; ; ;;age;0.311278124459133;0;4;
INFER;Select best attribute; ; ;;age;0.311278124459133;0.311278124459133;4;
INFER;Calculate Attribute Gain; ; ;;menopause;0.122556248918266;0.311278124459133;4;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.311278124459133;4;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.311278124459133;4;
INFER;Calculate Attribute Gain; ; ;;breast;0.122556248918266;0.311278124459133;4;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.122556248918266;0.311278124459133;4;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0.311278124459133;4;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.311278124459133;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0;0.311278124459133;4;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.311278124459133;CREATE NODE FOR age;irradiat;0;0.311278124459133;4;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(age = 30-39) = DISTINCT;ITERATE FURTHER ON age = 30-39;irradiat;0;0.311278124459133;4;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.311278124459133;2;
INFER;Calculate Attribute Gain; ; ;;menopause;0;0;2;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0;2;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0;2;
INFER;Calculate Attribute Gain; ; ;;breast;0;0;2;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0;0;2;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0;2;
DECIDE;Add New Best Guess Leaf;Subset could not be further distinguished.;classifier(UNDETERMINED = 30-39) = DISTINCT & AttributeCount = 0;CREATE BEST GUESS LEAF FOR UNDETERMINED = 30-39;irradiat;0;0;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;age = 30-39 considered fully.;MOVE UP TO ATTRIBUTE. Back to 0-4;irradiat;0;0;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 40-49) = no-recurrence-events;CREATE LEAF FOR age = 40-49;irradiat;0;0;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 60-69) = 0;NOTHING TO DO FOR age = 60-69;irradiat;0;0;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 50-59) = no-recurrence-events;CREATE LEAF FOR age = 50-59;irradiat;0;0;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0;0;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;0;0;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to 0-4;irradiat;0;0;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;tumor-size = 0-4 considered fully.;MOVE UP TO ATTRIBUTE. Back to 2;irradiat;0;0;2;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(tumor-size = 25-29) = DISTINCT;ITERATE FURTHER ON tumor-size = 25-29;irradiat;0;0;2;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0;25;
INFER;Calculate Attribute Gain; ; ;;age;0.0654870410834224;0;25;
INFER;Select best attribute; ; ;;age;0.0654870410834224;0.0654870410834224;25;
INFER;Calculate Attribute Gain; ; ;;menopause;0.00711436330152299;0.0654870410834224;25;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0.0196837631412973;0.0654870410834224;25;
INFER;Calculate Attribute Gain; ; ;;node-caps;0.0511314551567781;0.0654870410834224;25;
INFER;Calculate Attribute Gain; ; ;;breast;0.000364864252254182;0.0654870410834224;25;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.389778363992638;0.0654870410834224;25;
INFER;Select best attribute; ; ;;breast-quad;0.389778363992638;0.389778363992638;25;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.00163216083974352;0.389778363992638;25;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(breast-quad) = 0.389778363992638;REMOVE breast-quad FROM SPLIT CONSIDERATION;irradiat;0.00163216083974352;0.389778363992638;25;
DECIDE;Add New Node;Highest gain has been determined.;gain(breast-quad) = 0.389778363992638;CREATE NODE FOR breast-quad;irradiat;0.00163216083974352;0.389778363992638;25;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(breast-quad = left_low) = DISTINCT;ITERATE FURTHER ON breast-quad = left_low;irradiat;0.00163216083974352;0.389778363992638;25;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.00163216083974352;0.389778363992638;13;
INFER;Calculate Attribute Gain; ; ;;age;0.405907300963366;0;13;
INFER;Select best attribute; ; ;;age;0.405907300963366;0.405907300963366;13;
INFER;Calculate Attribute Gain; ; ;;menopause;0.143606567562054;0.405907300963366;13;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0.0304777224067317;0.405907300963366;13;
INFER;Calculate Attribute Gain; ; ;;node-caps;0.0304777224067317;0.405907300963366;13;
INFER;Calculate Attribute Gain; ; ;;breast;0.0714061051482302;0.405907300963366;13;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.046701930212896;0.405907300963366;13;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.405907300963366;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0.046701930212896;0.405907300963366;13;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.405907300963366;CREATE NODE FOR age;irradiat;0.046701930212896;0.405907300963366;13;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 30-39) = no-recurrence-events;CREATE LEAF FOR age = 30-39;irradiat;0.046701930212896;0.405907300963366;13;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(age = 40-49) = DISTINCT;ITERATE FURTHER ON age = 40-49;irradiat;0.046701930212896;0.405907300963366;13;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.046701930212896;0.405907300963366;5;
INFER;Calculate Attribute Gain; ; ;;menopause;0.321928094887362;0;5;
INFER;Select best attribute; ; ;;menopause;0.321928094887362;0.321928094887362;5;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.321928094887362;5;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.321928094887362;5;
INFER;Calculate Attribute Gain; ; ;;breast;0.0199730940219749;0.321928094887362;5;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.170950594454669;0.321928094887362;5;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(menopause) = 0.321928094887362;REMOVE menopause FROM SPLIT CONSIDERATION;irradiat;0.170950594454669;0.321928094887362;5;
DECIDE;Add New Node;Highest gain has been determined.;gain(menopause) = 0.321928094887362;CREATE NODE FOR menopause;irradiat;0.170950594454669;0.321928094887362;5;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(menopause = premeno) = DISTINCT;ITERATE FURTHER ON menopause = premeno;irradiat;0.170950594454669;0.321928094887362;5;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.170950594454669;0.321928094887362;4;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0;4;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0;4;
INFER;Calculate Attribute Gain; ; ;;breast;0.122556248918266;0;4;
INFER;Select best attribute; ; ;;breast;0.122556248918266;0.122556248918266;4;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.122556248918266;0.122556248918266;4;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(breast) = 0.122556248918266;REMOVE breast FROM SPLIT CONSIDERATION;irradiat;0.122556248918266;0.122556248918266;4;
DECIDE;Add New Node;Highest gain has been determined.;gain(breast) = 0.122556248918266;CREATE NODE FOR breast;irradiat;0.122556248918266;0.122556248918266;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast = left) = recurrence-events;CREATE LEAF FOR breast = left;irradiat;0.122556248918266;0.122556248918266;4;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(breast = right) = DISTINCT;ITERATE FURTHER ON breast = right;irradiat;0.122556248918266;0.122556248918266;4;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.122556248918266;0.122556248918266;3;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0;3;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0;3;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0;3;
DECIDE;Add New Best Guess Leaf;Subset could not be further distinguished.;classifier(UNDETERMINED = right) = DISTINCT & AttributeCount = 0;CREATE BEST GUESS LEAF FOR UNDETERMINED = right;irradiat;0;0;3;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast = right considered fully.;MOVE UP TO ATTRIBUTE. Back to premeno;irradiat;0;0;3;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;breast  considered fully.;MOVE UP TO VALUE. Back to premeno;irradiat;0;0;3;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;menopause = premeno considered fully.;MOVE UP TO ATTRIBUTE. Back to 40-49;irradiat;0;0;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(menopause = ge40) = no-recurrence-events;CREATE LEAF FOR menopause = ge40;irradiat;0;0;3;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(menopause = lt40) = 0;NOTHING TO DO FOR menopause = lt40;irradiat;0;0;3;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;menopause  considered fully.;MOVE UP TO VALUE. Back to 40-49;irradiat;0;0;3;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;age = 40-49 considered fully.;MOVE UP TO ATTRIBUTE. Back to left_low;irradiat;0;0;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 60-69) = no-recurrence-events;CREATE LEAF FOR age = 60-69;irradiat;0;0;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 50-59) = no-recurrence-events;CREATE LEAF FOR age = 50-59;irradiat;0;0;3;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0;0;3;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;0;0;3;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to left_low;irradiat;0;0;3;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast-quad = left_low considered fully.;MOVE UP TO ATTRIBUTE. Back to 25-29;irradiat;0;0;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = right_up) = recurrence-events;CREATE LEAF FOR breast-quad = right_up;irradiat;0;0;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = left_up) = no-recurrence-events;CREATE LEAF FOR breast-quad = left_up;irradiat;0;0;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = right_low) = no-recurrence-events;CREATE LEAF FOR breast-quad = right_low;irradiat;0;0;3;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = central) = no-recurrence-events;CREATE LEAF FOR breast-quad = central;irradiat;0;0;3;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;breast-quad  considered fully.;MOVE UP TO VALUE. Back to 25-29;irradiat;0;0;3;
